"ip","port","protocol","anonymity","lastTested","allowsRefererHeader","allowsUserAgentHeader","allowsCustomHeaders","allowsCookies","allowsPost","allowsHttps","country","connectTime","downloadSpeed","secondsToFirstByte","uptime"
"45.12.30.48","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.071","2359.000","0.089","99.992"
"45.12.30.49","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.024","5073.000","0.042","99.991"
"45.12.30.5","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.217","822.000","0.255","99.989"
"45.12.30.50","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.100","1680.000","0.126","99.991"
"45.12.30.51","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.257","203.000","1.025","99.990"
"45.12.30.52","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.345","198.000","1.054","99.989"
"45.12.30.53","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.060","1395.000","0.150","99.991"
"45.12.30.54","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.031","1603.000","0.132","99.991"
"45.12.30.55","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.373","527.000","0.395","99.991"
"45.12.30.56","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.114","1574.000","0.134","99.993"
"45.12.30.57","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.132","1296.000","0.162","99.993"
"45.12.30.58","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.417","454.000","0.460","99.993"
"45.12.30.59","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.170","1014.000","0.205","99.993"
"45.12.30.6","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.028","265.000","0.792","99.994"
"45.12.30.60","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.027","3349.000","0.064","99.985"
"45.12.30.61","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.392","507.000","0.414","99.993"
"45.12.30.62","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.084","1583.000","0.132","99.988"
"45.12.30.63","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.015","2038.000","0.104","99.989"
"45.12.30.64","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.040","3370.000","0.062","99.991"
"45.12.30.65","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.052","2296.000","0.091","99.994"
"45.12.30.66","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.150","1105.000","0.190","99.991"
"45.12.30.67","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.031","2386.000","0.082","99.988"
"45.12.30.68","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.042","278.000","0.752","99.989"
"45.12.30.69","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.410","480.000","0.435","99.993"
"45.12.30.7","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.242","164.000","1.263","99.988"
"45.12.30.70","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.161","300.000","0.701","99.987"
"45.12.30.71","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.095","1786.000","0.117","99.990"
"45.12.30.72","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.482","334.000","0.629","99.992"
"45.12.30.73","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.058","1817.000","0.116","99.993"
"45.12.30.74","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.115","1482.000","0.141","99.993"
"45.12.30.75","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.053","2430.000","0.086","99.989"
"45.12.30.76","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.103","1620.000","0.129","99.991"
"45.12.30.77","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.126","1257.000","0.168","99.993"
"45.12.30.78","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.153","1220.000","0.172","99.987"
"45.12.30.79","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.018","3028.000","0.070","99.993"
"45.12.30.8","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.049","1250.000","0.169","99.991"
"45.12.30.80","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.052","2876.000","0.073","99.989"
"45.12.30.81","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.144","1094.000","0.190","99.985"
"45.12.30.82","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.021","5097.000","0.042","99.991"
"45.12.30.83","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.095","1034.000","0.203","99.989"
"45.12.30.84","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.011","6363.000","0.034","99.993"
"45.12.30.85","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.050","2957.000","0.071","99.991"
"45.12.30.86","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.069","2223.000","0.094","99.994"
"45.12.30.87","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.102","1733.000","0.121","99.991"
"45.12.30.88","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.204","916.000","0.227","99.990"
"45.12.30.89","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.223","833.000","0.252","99.995"
"45.12.30.9","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.193","945.000","0.222","99.990"
"45.12.30.90","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.381","511.000","0.409","99.989"
"45.12.30.91","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.020","4117.000","0.052","99.993"
"45.12.30.92","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.387","172.000","1.215","99.992"
"45.12.30.93","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.112","746.000","0.281","99.991"
"45.12.30.94","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.218","833.000","0.252","99.989"
"45.12.30.95","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.178","1039.000","0.202","99.991"
"45.12.30.96","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.202","893.000","0.236","99.989"
"45.12.30.97","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.236","765.000","0.274","99.991"
"45.12.30.98","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.557","355.000","0.589","99.989"
"45.12.30.99","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.092","785.000","0.266","99.990"
"45.12.31.0","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.168","1083.000","0.192","99.993"
"45.12.31.1","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.369","518.000","0.401","99.992"
"45.12.31.10","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.031","1185.000","0.178","99.988"
"45.12.31.100","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.234","810.000","0.258","99.991"
"45.12.31.101","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.055","2530.000","0.084","99.987"
"45.12.31.102","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.266","708.000","0.295","99.993"
"45.12.31.103","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.119","1276.000","0.164","99.993"
"45.12.31.104","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.700","160.000","1.293","99.989"
"45.12.31.105","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.046","1840.000","0.114","99.990"
"45.12.31.106","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.033","1451.000","0.145","99.993"
"45.12.31.107","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.253","747.000","0.281","99.991"
"45.12.31.108","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.163","1088.000","0.192","99.992"
"45.12.31.109","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.317","227.000","0.913","99.989"
"45.12.31.11","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.082","1857.000","0.113","99.988"
"45.12.31.110","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.015","1220.000","0.173","99.993"
"45.12.31.111","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.028","2625.000","0.081","99.993"
"45.12.31.112","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.014","877.000","0.238","99.992"
"45.12.31.113","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.040","1756.000","0.120","99.993"
"45.12.31.114","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.077","1944.000","0.109","99.993"
"45.12.31.115","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.229","846.000","0.248","99.987"
"45.12.31.116","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.285","678.000","0.309","99.991"
"45.12.31.117","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.222","425.000","0.492","99.993"
"45.12.31.118","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.067","2282.000","0.092","99.989"
"45.12.31.119","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.012","791.000","0.264","99.992"
"45.12.31.12","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.170","1066.000","0.197","99.991"
"45.12.31.120","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.214","892.000","0.234","99.989"
"45.12.31.121","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.058","888.000","0.234","99.992"
"45.12.31.122","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.159","1141.000","0.184","99.995"
"45.12.31.123","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.118","286.000","0.733","99.990"
"45.12.31.124","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.232","736.000","0.286","99.992"
"45.12.31.125","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.484","184.000","1.137","99.988"
"45.12.31.126","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.386","424.000","0.495","99.991"
"45.12.31.127","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.035","3281.000","0.064","99.991"
"45.12.31.128","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.067","1909.000","0.110","99.995"
"45.12.31.129","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.031","350.000","0.600","99.991"
"45.12.31.13","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.062","663.000","0.315","99.991"
"45.12.31.130","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.159","1141.000","0.184","99.991"
"45.12.31.131","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.019","4446.000","0.047","99.994"
"45.12.31.132","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.151","1180.000","0.178","99.993"
"45.12.31.133","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.166","196.000","1.062","99.991"
"45.12.31.134","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.013","621.000","0.339","99.993"
"45.12.31.135","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.181","419.000","0.496","99.991"
"45.12.31.136","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.257","726.000","0.290","99.987"
"45.12.31.137","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.036","1777.000","0.117","99.992"
"45.12.31.138","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.075","653.000","0.321","99.989"
"45.12.31.139","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.410","336.000","0.625","99.992"
"45.12.31.14","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.122","1451.000","0.144","99.989"
"45.12.31.140","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.134","297.000","0.708","99.992"
"45.12.31.141","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.060","202.000","1.035","99.993"
"45.12.31.142","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.072","741.000","0.282","99.990"
"45.12.31.143","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.167","1141.000","0.183","99.992"
"45.12.31.144","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.077","2028.000","0.105","99.990"
"45.12.31.145","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.058","1615.000","0.130","99.994"
"45.12.31.146","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.206","916.000","0.228","99.991"
"45.12.31.147","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.158","1130.000","0.184","99.989"
"45.12.31.148","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.042","1290.000","0.162","99.990"
"45.12.31.149","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.001","8708.000","0.024","99.993"
"45.12.31.15","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.117","1525.000","0.138","99.989"
"45.12.31.150","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.173","772.000","0.272","99.993"
"45.12.31.151","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.321","593.000","0.355","99.987"
"45.12.31.152","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.317","617.000","0.341","99.991"
"45.12.31.153","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.193","971.000","0.214","99.993"
"45.12.31.154","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.116","886.000","0.237","99.993"
"45.12.31.155","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.190","845.000","0.247","99.993"
"45.12.31.156","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.027","4375.000","0.049","99.995"
"45.12.31.157","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.078","1794.000","0.118","99.990"
"45.12.31.158","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.237","820.000","0.257","99.990"
"45.12.31.159","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.297","638.000","0.329","99.989"
"45.12.31.16","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.110","1438.000","0.146","99.990"
"45.12.31.160","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.049","1458.000","0.144","99.993"
"45.12.31.161","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.091","1129.000","0.187","99.991"
"45.12.31.162","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.141","1304.000","0.162","99.987"
"45.12.31.163","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.058","2714.000","0.077","99.990"
"45.12.31.164","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.173","440.000","0.475","99.991"
"45.12.31.165","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.031","3666.000","0.057","99.992"
"45.12.31.166","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.063","2058.000","0.103","99.991"
"45.12.31.167","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.068","1181.000","0.176","99.991"
"45.12.31.168","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.142","1179.000","0.179","99.994"
"45.12.31.169","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.339","567.000","0.371","99.991"
"45.12.31.17","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.229","765.000","0.273","99.990"
"45.12.31.170","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.081","1733.000","0.120","99.991"
"45.12.31.171","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.226","204.000","1.026","99.991"
"45.12.31.172","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.385","514.000","0.409","99.992"
"45.12.31.173","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.418","468.000","0.449","99.990"
"45.12.31.174","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.325","577.000","0.362","99.985"
"45.12.31.175","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.123","1296.000","0.163","99.993"
"45.12.31.176","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.081","1366.000","0.153","99.987"
"45.12.31.177","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.714","155.000","1.341","99.989"
"45.12.31.178","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.150","1202.000","0.174","99.990"
"45.12.31.179","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.243","178.000","1.174","99.989"
"45.12.31.18","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.001","2971.000","0.070","99.986"
"45.12.31.180","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.095","1833.000","0.114","99.991"
"45.12.31.181","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.406","354.000","0.594","99.991"
"45.12.31.182","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.046","786.000","0.267","99.994"
"45.12.31.183","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.005","937.000","0.223","99.994"
"45.12.31.184","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.369","162.000","1.273","99.993"
"45.12.31.185","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.286","607.000","0.344","99.992"
"45.12.31.186","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.267","446.000","0.459","99.993"
"45.12.31.187","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.127","491.000","0.425","99.993"
"45.12.31.188","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.104","1627.000","0.130","99.987"
"45.12.31.189","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.230","833.000","0.253","99.990"
"45.12.31.19","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.304","497.000","0.419","99.991"
"45.12.31.190","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.269","731.000","0.288","99.989"
"45.12.31.191","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.102","226.000","0.923","99.990"
"45.12.31.192","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.159","587.000","0.356","99.987"
"45.12.31.193","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.101","1359.000","0.153","99.992"
"45.12.31.194","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.232","447.000","0.471","99.993"
"45.12.31.195","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.223","190.000","1.094","99.990"
"45.12.31.196","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.103","173.000","1.209","99.990"
"45.12.31.197","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.052","2413.000","0.087","99.991"
"45.12.31.198","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.156","614.000","0.340","99.992"
"45.12.31.199","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.130","1019.000","0.206","99.988"
"45.12.31.2","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.077","2079.000","0.099","99.990"
"45.12.31.20","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.233","672.000","0.311","99.987"
"45.12.31.200","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.079","2019.000","0.104","99.993"
"45.12.31.201","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.270","654.000","0.322","99.987"
"45.12.31.202","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.135","1105.000","0.189","99.990"
"45.12.31.203","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.001","6333.000","0.033","99.991"
"45.12.31.204","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.270","686.000","0.304","99.992"
"45.12.31.205","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.201","941.000","0.222","99.984"
"45.12.31.206","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.162","1024.000","0.205","99.992"
"45.12.31.207","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.065","2154.000","0.097","99.989"
"45.12.31.208","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.087","853.000","0.246","99.991"
"45.12.31.209","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.145","232.000","0.908","99.992"
"45.12.31.21","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.183","958.000","0.218","99.991"
"45.12.31.210","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.018","2132.000","0.098","99.991"
"45.12.31.211","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.128","1265.000","0.167","99.987"
"45.12.31.212","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.066","2386.000","0.089","99.992"
"45.12.31.213","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.261","649.000","0.323","99.994"
"45.12.31.214","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.020","1680.000","0.126","99.994"
"45.12.31.215","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.227","782.000","0.267","99.987"
"45.12.31.216","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.007","5971.000","0.035","99.989"
"45.12.31.217","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.031","257.000","0.813","99.993"
"45.12.31.218","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.103","1685.000","0.124","99.990"
"45.12.31.219","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.056","1122.000","0.188","99.989"
"45.12.31.22","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.028","1409.000","0.149","99.991"
"45.12.31.220","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.098","206.000","1.018","99.994"
"45.12.31.221","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.069","2223.000","0.095","99.991"
"45.12.31.222","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.199","800.000","0.261","99.993"
"45.12.31.223","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.077","1891.000","0.109","99.989"
"45.12.31.224","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.002","10000.000","0.021","99.995"
"45.12.31.225","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.063","2530.000","0.084","99.987"
"45.12.31.226","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.035","2875.000","0.072","99.989"
"45.12.31.227","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.217","839.000","0.248","99.993"
"45.12.31.228","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.032","2430.000","0.087","99.991"
"45.12.31.229","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.087","1858.000","0.113","99.991"
"45.12.31.23","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.012","5971.000","0.035","99.993"
"45.12.31.230","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.089","1548.000","0.135","99.993"
"45.12.31.231","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.151","575.000","0.366","99.986"
"45.12.31.232","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.033","2837.000","0.074","99.990"
"45.12.31.233","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.310","313.000","0.665","99.990"
"45.12.31.234","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.021","2971.000","0.071","99.989"
"45.12.31.235","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.284","672.000","0.311","99.992"
"45.12.31.236","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.001","2957.000","0.070","99.993"
"45.12.31.237","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.256","512.000","0.406","99.990"
"45.12.31.238","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.235","750.000","0.280","99.991"
"45.12.31.239","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.388","398.000","0.528","99.990"
"45.12.31.24","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.094","1810.000","0.117","99.991"
